2.019202739999999949e+03,7.789140602552224735e-01
2.019290410999999949e+03,7.789140602552224735e-01
2.019334247000000005e+03,6.169826977457374406e-01
2.019421918000000005e+03,7.567575720240978798e-01
2.019684931999999890e+03,8.025103204202996832e-01
2.019728767000000062e+03,8.013632564057259211e-01
2.019772602999999890e+03,5.814849804035127079e-01
2.019816438000000062e+03,5.731313786079856865e-01
2.019860273999999890e+03,6.302295409259283110e-01
2.020035519000000022e+03,8.746165804506823571e-01
2.020079234999999926e+03,1.010865319311791355e+00
2.020122951000000057e+03,6.998313142135823561e-01
2.020166666999999961e+03,1.119696282808394283e+00
2.020254098000000113e+03,6.698881906427534005e-01
2.020341529999999921e+03,7.149146412139948392e-01
2.020385246000000052e+03,7.215271392683144658e-01
2.020428961999999956e+03,9.401038346069015006e-01
2.020560109000000011e+03,4.653656557405853045e-01
2.020647541000000047e+03,6.102589936392103231e-01
2.020734973000000082e+03,8.990441780731407428e-01
2.020778688999999986e+03,7.066074760705828295e-01
2.020822404000000006e+03,5.392903192126721201e-01
2.020909836000000041e+03,5.216608351974783009e-01
2.020997268000000076e+03,1.058691346799354172e+00
2.021041095999999925e+03,1.112041370255232753e+00
2.021128766999999925e+03,9.128417532300575621e-01
2.021172602999999981e+03,1.172192603073024531e+00
2.021216437999999926e+03,7.215774713253235717e-01
2.021260273999999981e+03,7.150416534143171354e-01
2.021347944999999982e+03,8.198251456988335795e-01
2.021391781000000037e+03,7.021527881586141495e-01
2.021435615999999982e+03,6.362840946888148608e-01
2.021479452000000038e+03,6.920005352785307817e-01
2.021523288000000093e+03,7.082281105246609476e-01
2.021567123000000038e+03,6.561434826275387433e-01
2.021610959000000094e+03,5.782448851749893981e-01
2.021654794999999922e+03,5.693273398227506332e-01
2.021698630000000094e+03,1.031839822303100895e+00
2.021742465999999922e+03,9.110687709156021219e-01
2.021786301000000094e+03,8.109953800982309113e-01
2.021830136999999922e+03,8.058075259018320224e-01
2.021873972999999978e+03,7.557140821233101491e-01
2.021873972999999978e+03,7.557140821233101491e-01
2.021887670999999955e+03,5.079843005305838544e-01
2.021939726000000064e+03,7.197480074459635668e-01
2.021961643999999978e+03,6.262786953810531854e-01
2.021983561999999893e+03,9.967470533245058606e-01
2.022027397000000065e+03,1.077539869515472981e+00
2.022049314999999979e+03,5.880855146985577431e-01
2.022071232999999893e+03,7.714979493131380872e-01
2.022093151000000034e+03,5.147374171738762216e-01
2.022115068000000065e+03,7.466494625670462293e-01
2.022158903999999893e+03,1.026945842634106265e+00
2.022180822000000035e+03,4.657793436463338876e-01
2.022202739999999949e+03,1.239677217581784285e+00
2.022224658000000090e+03,7.163549381009944872e-01
2.022246574999999893e+03,8.239546625681584135e-01
2.022268493000000035e+03,9.416465800448995394e-01
2.022290410999999949e+03,5.390707193515430484e-01
2.022312329000000091e+03,9.426768177105538937e-01
2.022334247000000005e+03,7.637089890400299286e-01
2.022356164000000035e+03,5.395038940272643968e-01
2.022378081999999949e+03,8.917836794070822526e-01
2.022465752999999950e+03,6.250985220976300605e-01
2.022487671000000091e+03,5.951352997041954307e-01
2.022509589000000005e+03,5.573059146918598605e-01
2.022553425000000061e+03,7.000529944442981378e-01
2.022597260000000006e+03,4.053328295568138784e-01
2.022663013999999976e+03,4.906067147375490212e-01
2.022684931999999890e+03,9.607096752117169070e-01
2.022706848999999920e+03,7.209419124134357482e-01
2.022794521000000032e+03,7.455910680040229721e-01
2.022816438000000062e+03,6.550797971492855476e-01
2.022838355999999976e+03,6.267401128706810987e-01
2.022882192000000032e+03,5.430080311842996332e-01
2.022947944999999891e+03,6.081500753376417601e-01
2.022969863000000032e+03,5.280547699245170534e-01
2.023057534000000032e+03,7.692843044747555981e-01
2.023079451999999947e+03,7.043234120192302106e-01
2.023101370000000088e+03,8.691713245199966797e-01
2.023123288000000002e+03,7.473430011584678567e-01
2.023145205000000033e+03,1.411733875302371377e+00
2.023167122999999947e+03,7.084674234501243673e-01
2.023232876999999917e+03,9.537225318205402314e-01
2.023254795000000058e+03,6.005691892441162860e-01
2.023276712000000089e+03,8.916181480052760566e-01
2.023298630000000003e+03,6.319597818701292447e-01
2.023495889999999918e+03,4.124557310593346959e-01
2.023517808000000059e+03,5.248881706120246404e-01
2.023539725999999973e+03,6.740015839498646466e-01
2.023561643999999887e+03,3.962786753858756894e-01
2.023671233000000029e+03,9.277881322595612490e-01
2.023693150999999943e+03,5.847023576184195992e-01
2.023715067999999974e+03,8.978340305975537339e-01
2.023736985999999888e+03,1.126052314240866936e+00
2.023758904000000030e+03,6.994472908741731221e-01
2.023780821999999944e+03,9.172330740881365907e-01
2.023802740000000085e+03,9.079570028234826840e-01
2.023824657999999999e+03,6.994362153437381213e-01
2.023868492999999944e+03,1.124961535099576082e+00
2.023890411000000086e+03,7.086356002392588671e-01
2.023912329000000000e+03,7.336743935789593607e-01
2.023934246999999914e+03,9.654149130410174529e-01
2.023956163999999944e+03,8.332352650967458363e-01
2.024000000000000000e+03,1.860744857999999891e+00
2.024065573999999970e+03,1.860744857999999891e+00
2.024109290000000101e+03,1.860744857999999891e+00
2.024131147999999939e+03,1.860744857999999891e+00
